file,error_type,field_or_value,count
cannon_n_r0_q_36a,undefined_token,__order_index,2
npc_sword_d_protection_01,undefined_token,__order_index,2
cash_dagger_chageskin_02a,undefined_token,__order_index,2
harp_d_n_l1_p_30a,undefined_token,__order_index,2
npc_bow_a06ad_01,undefined_token,__order_index,2
polearm_n_e_minigame_65a,undefined_token,__order_index,2
2hsword_d_n_u1_q_54a,undefined_token,__order_index,2
orb_n_m3_f6event_83a,undefined_token,__order_index,2
dagger_n_r1_61a,undefined_token,__order_index,2
cash_dagger_chageskin_02b,undefined_token,__order_index,2
sword_n_u_nc_sp_55a,undefined_token,__order_index,2
cannon_n_l1_nc_60a,undefined_token,__order_index,2
world_gun_n_u2_a_65b,undefined_token,__order_index,2
gun_t_n_u1_40a_7day,undefined_token,__order_index,2
polearm_n_e_minigame_65b,undefined_token,__order_index,2
cannon_d_a_u2_60a,undefined_token,__order_index,2
gun_d_n_l1_q_52a,undefined_token,__order_index,2
book_d_n_l1_45a,undefined_token,__order_index,2
dagger_n_l1_q_25a,undefined_token,__order_index,2
cannon_d_a_u2_60b,undefined_token,__order_index,2
polearm_d_n_l0_q_45a,undefined_token,__order_index,2
event_orb_valen_changeskin_01a,undefined_token,__order_index,2
dagger_n_m_lv3_typea_80a,undefined_token,__order_index,2
world_cash_cannon_d_a_s2_60c,undefined_token,__order_index,2
cannon_d_a_u2_60c,undefined_token,__order_index,2
npc_polearm_wquest_01,undefined_token,__order_index,2
NAGASWORD_01,undefined_token,__order_index,2
NAGASWORD_03,undefined_token,__order_index,2
gun_l_n_m3_toplevel_78a,undefined_token,__order_index,2
polearm_n_m3_ideternity02_3set_80a,undefined_token,__order_index,2
polearm_d_n_l2_p_40a,undefined_token,__order_index,2
cannon_n_m_idruneweapon_gu_b,undefined_token,__order_index,2
dagger_n_l1_a_43a,undefined_token,__order_index,2
mace_n_r2_p_50a,undefined_token,__order_index,2
cannon_n_r2_37a,undefined_token,__order_index,2
gun_n_u1_46c,undefined_token,__order_index,2
IDLuna_Test_Four,undefined_token,status_fx_slot_lv,3
book_n_c1_c_31a,undefined_token,__order_index,2
dagger_n_l1_a_43b,undefined_token,__order_index,2
mace_d_n_c2_p_58a,undefined_token,__order_index,2
npc_bow_idtiamat01g_65a,undefined_token,__order_index,2
polearm_n_r1_45b,undefined_token,__order_index,2
dagger_n_l1_a_43c,undefined_token,__order_index,2
world_cash_sword_changeskin_01a,undefined_token,__order_index,2
2hsword_d_n_l2_43a,undefined_token,__order_index,2
harp_n_m_grow_up_2nd_68a,undefined_token,__order_index,2
mace_d_n_u1_s_44a,undefined_token,__order_index,2
sword_n_m5_idab1_ere_up_80a,undefined_token,__order_index,2
staff_d_r2_p_30a,undefined_token,__order_index,2
world_cash_sword_changeskin_01b,undefined_token,__order_index,2
npc_bow_LF6_Guard_01,undefined_token,__order_index,2
world_bow_n_e1_nq_60a_cln,undefined_token,__order_index,2
staff_m_sc_ch_75a,undefined_token,__order_index,2
sword_n_r0_c_41a,undefined_token,__order_index,2
book_n_e1_starweapon4_50a,undefined_token,__order_index,2
orb_n_c_23a,undefined_token,__order_index,2
harp_d_n_e1_p_55a,undefined_token,__order_index,2
gun_n_c2_02a,undefined_token,__order_index,2
gun_n_u1_p_55a,undefined_token,__order_index,2
sword_n_l1_q_55a,undefined_token,__order_index,2
book_d_n_r1_r_54a,undefined_token,__order_index,2
gun_n_c2_02b,undefined_token,__order_index,2
staff_n_u2_a_52a,undefined_token,__order_index,2
2hsword_d_d_u2_p_55a,undefined_token,__order_index,2
book_d_n_r1_r_54b,undefined_token,__order_index,2
dagger_d_n_u1_tq_41a,undefined_token,__order_index,2
world_cash_gun_a_e2_54a,undefined_token,__order_index,2
gun_n_c2_02c,undefined_token,__order_index,2
bow_n_l1_30a,undefined_token,__order_index,2
tiamatdrakan_staff_01,undefined_token,__order_index,2
sword_n_c_13a,undefined_token,__order_index,2
book_d_n_u1_tq_46a,undefined_token,__order_index,2
book_d_n_r1_r_54c,undefined_token,__order_index,2
bow_N_U_p_65a_down,undefined_token,__order_index,2
dagger_n_u1_tq_51a,undefined_token,__order_index,2
shulackbow_01,undefined_token,__order_index,2
2hsword_d_n_u2_q_55a,undefined_token,__order_index,2
npc_dagger_chapire_03,undefined_token,__order_index,2
keyblade_d_a_m_ri_75a,undefined_token,__order_index,2
shulackbow_02,undefined_token,__order_index,2
npc_dagger_chapire_04,undefined_token,__order_index,2
keyblade_n_e2_55a,undefined_token,__order_index,2
gun_d_n_u1_p_58a,undefined_token,__order_index,2
shulackbow_03,undefined_token,__order_index,2
2hsword_d_n_u1_tq_46a,undefined_token,__order_index,2
keyblade_d_n_u1_50b_cu,undefined_token,__order_index,2
keyblade_n_e2_55b,undefined_token,__order_index,2
npc_gun_U001c_01,undefined_token,__order_index,2
gun_legion_n_c1_10a,undefined_token,__order_index,2
shulackbow_04,undefined_token,__order_index,2
npc_mace_n_u_01,undefined_token,__order_index,2
npc_lizardmace04_MD,undefined_token,__order_index,2
harp_d_n_r2_25a,undefined_token,__order_index,2
npc_mace_n_u_02,undefined_token,__order_index,2
npc_dagger_popoku_01,undefined_token,__order_index,2
2hsword_d_n_c2_p_30a,undefined_token,__order_index,2
test_book_wi_53a,undefined_token,__order_index,2
keyblade_n_l2_a_41a,undefined_token,__order_index,2
npc_mace_n_u_03,undefined_token,__order_index,2
npc_dagger_popoku_02,undefined_token,__order_index,2
npc_dagger_popoku_03,undefined_token,__order_index,2
mace_d_n_u2_s_44a,undefined_token,__order_index,2
gun_d_m_sc_gu_75a,undefined_token,__order_index,2
npc_mace_n_u_04,undefined_token,__order_index,2
npc_dagger_popoku_04,undefined_token,__order_index,2
npc_mace_n_u_05,undefined_token,__order_index,2
sword_d_l2_p_55a,undefined_token,__order_index,2
cannon_d_n_c1_38a,undefined_token,__order_index,2
world_event_polearm_n_e1_50a,undefined_token,__order_index,2
npc_sword_w04c_65a,undefined_token,__order_index,2
bow_d_n_e1_pvp_55a,undefined_token,__order_index,2
event_polearm_valen_changeskin_01a,undefined_token,__order_index,2
keyblade_n_r1_p_25a,undefined_token,__order_index,2
cannon_d_n_l1_nc_41a,undefined_token,__order_index,2
bow_d_n_e1_pvp_55b,undefined_token,__order_index,2
npc_2hsword_l_ldf4ad_toc_01,undefined_token,__order_index,2
npc_bow_lizardbow03_01,undefined_token,__order_index,2
npc_2hsword_p05a,undefined_token,__order_index,2
test_orb_n_u1_65a,undefined_token,__order_index,2
event_mace_d_a_u2_50b,undefined_token,__order_index,2
npc_keyblade_d_login_01,undefined_token,__order_index,2
world_luckynpc2017_event_bow_ldf5_nmd_changeskin_01a,undefined_token,__order_index,2
bow_d_v_u2_q_50a,undefined_token,__order_index,2
sword_n_e_idf5u3_65a,undefined_token,__order_index,2
test_orb_n_u1_65b,undefined_token,__order_index,2
gun_t_n_u1_40a_14day,undefined_token,__order_index,2
npc_staff_a06a_01,undefined_token,__order_index,2
polearm_n_m5_gab_sub_80a,undefined_token,__order_index,2
sword_n_u1_c_46c,undefined_token,__order_index,2
test_mace_sale_01,undefined_token,__order_index,2
staff_n_m_grow_up_2nd_68a,undefined_token,__order_index,2
book_n_c_48a,undefined_token,__order_index,2
test_mace_sale_02,undefined_token,__order_index,2
harp_n_m_lv2_typeb_77b,undefined_token,__order_index,2
2hsword_d_a_l2_60a,undefined_token,__order_index,2
book_d_a_u2_45a,undefined_token,__order_index,2
mace_d_n_l1_q_25a,undefined_token,__order_index,2
bow_n_c1_53a,undefined_token,__order_index,2
book_d_l2_p_60a,undefined_token,__order_index,2
dagger_d_a_em_65b_li,undefined_token,__order_index,2
staff_t_n_u1_40a_3day,undefined_token,__order_index,2
mace_n_c2_p_35a,undefined_token,__order_index,2
world_cash_mace_a_e2_54a,undefined_token,__order_index,2
staff_d_n_c2_37a,undefined_token,__order_index,2
world_cash_keyblade_pirate_changeskin_01a_1days,undefined_token,__order_index,2
sword_defendroar,undefined_token,__order_index,2
staff_d_n_c2_37b,undefined_token,__order_index,2
dagger_n_r1_16a,undefined_token,__order_index,2
npc_keyblade_v001_01,undefined_token,__order_index,2
keyblade_n_r1_44a,undefined_token,__order_index,2
gun_n_e_idf6_adma_68a,undefined_token,__order_index,2
staff_d_n_c2_37c,undefined_token,__order_index,2
book_n_m5_idab1_ere_up_80a,undefined_token,__order_index,2
orb_d_n_l1_p_25a,undefined_token,__order_index,2
mace_n_e_p_74a,undefined_token,__order_index,2
keyblade_n_r1_44b,undefined_token,__order_index,2
keyblade_n_e1_starweapon4_68a,undefined_token,__order_index,2
keyblade_n_r1_44c,undefined_token,__order_index,2
gun_d_n_r2_p_55a,undefined_token,__order_index,2
bow_n_m3_f6event_83a,undefined_token,__order_index,2
Test_sword_n_u1_q_55b,undefined_token,__order_index,2
orb_changeskin_idvritrabase,undefined_token,__order_index,2
cannon_n_u1_p_35a,undefined_token,__order_index,2
bow_n_u1_a_41a,undefined_token,__order_index,2
sword_test_u_60a,undefined_token,__order_index,2
keyblade_n_e_tdefence_65a,undefined_token,__order_index,2
npc_gun_pvpcoin01a_01,undefined_token,__order_index,2
npc_sword_KrallAncientsword02_MD,undefined_token,__order_index,2
book_authorize_test_01,undefined_token,__order_index,2
world_cash_mace_tiamat_changeskin_01a,undefined_token,__order_index,2
harp_n_l0_q_35a,undefined_token,__order_index,2
gun_PvP_em_p_65a_down,undefined_token,__order_index,2
bow_d_n_l1_tq_31a,undefined_token,__order_index,2
npc_2hsword_normalabyss_01,undefined_token,__order_index,2
sword_m2_idyun_65a,undefined_token,__order_index,2
2hsword_n_u1_q_63a,undefined_token,__order_index,2
book_d_n_u1_q_53a,undefined_token,__order_index,2
keyblade_d_a_r2_30a,undefined_token,__order_index,2
harp_n_m1_60a,undefined_token,__order_index,2
book_n_u_grow_up_1st_50a,undefined_token,__order_index,2
world_cash_dagger_ranger_01_15day,undefined_token,__order_index,2
keyblade_v_m3_q_65a,undefined_token,__order_index,2
harp_d_n_u1_44a,undefined_token,__order_index,2
bow_a_u2_30a,undefined_token,__order_index,2
world_2hsword_d_v_l2_q_55A,undefined_token,__order_index,2
world_sword_n_u2_a_65b,undefined_token,__order_index,2
bow_a_u2_30b,undefined_token,__order_index,2
world_cash_changeskin_mace_n_c1_18a,undefined_token,__order_index,2
2hsword_d_n_u0_q_55a,undefined_token,__order_index,2
cannon_d_n_r2_20a,undefined_token,__order_index,2
polearm_t_n_u1_50a_7day,undefined_token,__order_index,2
mace_n_r1_p_50a,undefined_token,__order_index,2
world_event_gun_idlc1_lv2_m_80a,undefined_token,__order_index,2
staff_n_c2_a_34a,undefined_token,__order_index,2
staff_n_c2_a_34b,undefined_token,__order_index,2
dagger_n_u1_50b_cu,undefined_token,__order_index,2
dagger_d_n_u1_35a,undefined_token,__order_index,2
keyblade_n_e1_50a,undefined_token,__order_index,2
staff_n_c2_a_34c,undefined_token,__order_index,2
sword_n_r2_p_58a,undefined_token,__order_index,2
dagger_d_n_u1_35b,undefined_token,__order_index,2
polearm_n_e_idfortress_65a,undefined_token,__order_index,2
orb_legion_n_l1_10a,undefined_token,__order_index,2
dagger_d_n_u1_35c,undefined_token,__order_index,2
npc_2hsword_downfield_01,undefined_token,__order_index,2
mace_n_r1_52a,undefined_token,__order_index,2
mace_n_c2_32a,undefined_token,__order_index,2
cannon_n_m_tdefence_65a,undefined_token,__order_index,2
bow_n_u_grow_up_1st_50a,undefined_token,__order_index,2
mace_n_c2_32b,undefined_token,__order_index,2
gun_n_l1_q_50a,undefined_token,__order_index,2
mace_n_c2_32c,undefined_token,__order_index,2
bow_n_e_idfortress_cl_66a,undefined_token,__order_index,2
2hsword_d_d_u1_p_55a,undefined_token,__order_index,2
npc_book_vritra_01,undefined_token,__order_index,2
sword_n_l2_p_50a,undefined_token,__order_index,2
2hsword_d_n_u1_q_55a,undefined_token,__order_index,2
dagger_n_c2_42a,undefined_token,__order_index,2
world_mace_n_e1_nq_60a_cln,undefined_token,__order_index,2
keyblade_d_n_l1_nc_26a,undefined_token,__order_index,2
harp_n_l1_a_53a,undefined_token,__order_index,2
cannon_n_u0_50a,undefined_token,__order_index,2
staff_m2_idyun_65a,undefined_token,__order_index,2
2hsword_d_n_u1_q_55b,undefined_token,__order_index,2
world_event_book_a_m_wi_75a,undefined_token,__order_index,2
dagger_n_c2_42b,undefined_token,__order_index,2
harp_n_e2_p_55a,undefined_token,__order_index,2
harp_n_l1_a_53b,undefined_token,__order_index,2
gun_d_n_l1_q_53a,undefined_token,__order_index,2
gun_a_r2_45a,undefined_token,__order_index,2
bow_n_m_idf5u3_65a,undefined_token,__order_index,2
staff_m2_idyun_65b,undefined_token,__order_index,2
2hsword_n_e_look_p_69a,undefined_token,__order_index,2
2hsword_d_n_u1_q_55c,undefined_token,__order_index,2
orb_n_l1_39b,undefined_token,__order_index,2
dagger_n_c2_42c,undefined_token,__order_index,2
harp_n_l1_a_53c,undefined_token,__order_index,2
staff_n_u1_35a,undefined_token,__order_index,2
orb_d_n_r2_s_47a,undefined_token,__order_index,2
staff_n_u1_35b,undefined_token,__order_index,2
2hsword_d_r2_p_60a,undefined_token,__order_index,2
sword_d_n_r1_nc_46a,undefined_token,__order_index,2
book_n_u1_pet_40a,undefined_token,__order_index,2
book_d_d_r2_p_50a,undefined_token,__order_index,2
orb_a_r2_60a,undefined_token,__order_index,2
mace_n_u2_p_55a,undefined_token,__order_index,2
npc_mace_guard_l_pr_01,undefined_token,__order_index,2
gun_d_a_u2_35a,undefined_token,__order_index,2
2hsword_n_q_m_77a,undefined_token,__order_index,2
mace_n_c2_a_59a,undefined_token,__order_index,2
gun_l_n_m3_toplevel_79a,undefined_token,__order_index,2
gun_n_u1_47a,undefined_token,__order_index,2
gun_d_l2_p_50a,undefined_token,__order_index,2
sword_d_l1_p_55a,undefined_token,__order_index,2
book_N_U_p_65a,undefined_token,__order_index,2
mace_n_c2_a_59b,undefined_token,__order_index,2
keyblade_d_n_l1_55a,undefined_token,__order_index,2
mace_n_c2_a_59c,undefined_token,__order_index,2
harp_n_m2_ideternity02_base_80a,undefined_token,__order_index,2
cannon_n_r2_38a,undefined_token,__order_index,2
sword_d_n_r1_40a,undefined_token,__order_index,2
cannon_d_n_e1_pvp_60a,undefined_token,__order_index,2
harp_n_m3_f6event_80a,undefined_token,__order_index,2
cannon_d_n_e1_pvp_60b,undefined_token,__order_index,2
sword_n_e_gab1_n_65a,undefined_token,__order_index,2
sword_n_e_gab1_n_65b,undefined_token,__order_index,2
npc_book_IDVritra01c_01,undefined_token,__order_index,2
world_cash_keyblade_lovelyhero_changeskin_01a_30days,undefined_token,__order_index,2
gun_n_e_idfortress_65a,undefined_token,__order_index,2
sword_n_m2_idruneweapon_fi_a,undefined_token,__order_index,2
keyblade_n_m_idunderrune_65a,undefined_token,__order_index,2
mace_n_e2_m_55a,undefined_token,__order_index,2
sword_n_l1_q_56a,undefined_token,__order_index,2
npc_2hsword_d05a_01,undefined_token,__order_index,2
dagger_sp_n_e1_p_55a,undefined_token,__order_index,2
npc_OwllauSarpanDagger01_MD,undefined_token,__order_index,2
keyblade_n_m_idunderrune_65c,undefined_token,__order_index,2
cannon_n_m_lv3_typeb_83b,undefined_token,__order_index,2
bow_sp_devanion_u2_50a,undefined_token,__order_index,2
sword_n_l1_q_56b,undefined_token,__order_index,2
book_d_l1_p_60a,undefined_token,__order_index,2
gun_d_n_r2_40a,undefined_token,__order_index,2
polearm_d_u2_p_60a,undefined_token,__order_index,2
npc_KrallAncientDrum_MD,undefined_token,__order_index,2
npc_orb_idvritra02a_65a,undefined_token,__order_index,2
orb_n_l1_a_38a,undefined_token,__order_index,2
gun_N_E_p_65a_down,undefined_token,__order_index,2
npc_orb_IDRun01c_01,undefined_token,__order_index,2
npc_orb_IDfor01a_01,undefined_token,__order_index,2
orb_n_l1_a_38b,undefined_token,__order_index,2
npc_keyblade_u001_01,undefined_token,__order_index,2
bow_d_n_c2_27a,undefined_token,__order_index,2
staff_n_l1_58a,undefined_token,__order_index,2
orb_n_l1_a_38c,undefined_token,__order_index,2
bow_d_n_c2_27b,undefined_token,__order_index,2
staff_n_l1_58b,undefined_token,__order_index,2
polearm_d_n_c2_17a,undefined_token,__order_index,2
harp_d_n_r2_26a,undefined_token,__order_index,2
cannon_d_l1_p_30a,undefined_token,__order_index,2
bow_d_n_c2_27c,undefined_token,__order_index,2
polearm_d_n_c2_17b,undefined_token,__order_index,2
event_book_a_m_el_70a,undefined_token,__order_index,2
npc_gun_n_e_w04b_65a,undefined_token,__order_index,2
event_bow_v_m3_q_65a,undefined_token,__order_index,2
polearm_d_n_c2_17c,undefined_token,__order_index,2
book_n_m_lv2_typec_80a,undefined_token,__order_index,2
harp_worldraid_n_u2_40a,undefined_token,__order_index,2
gun_d_n_r1_p_55a,undefined_token,__order_index,2
orb_n_m_lv1_typec_74a,undefined_token,__order_index,2
polearm_d_a_em_65e_li,undefined_token,__order_index,2
polearm_d_a_e2_65a,undefined_token,__order_index,2
bow_n_m_lv3_typed_77b,undefined_token,__order_index,2
polearm_d_a_e2_65b,undefined_token,__order_index,2
polearm_d_a_e2_65c,undefined_token,__order_index,2
sword_n_m_starweapon_65b_special01,undefined_token,__order_index,2
cannon_n_e1_nc_60a,undefined_token,__order_index,2
world_gun_n_m2_starweapon4_71a_special01,undefined_token,__order_index,2
gun_idlc1_lv2_m_80a,undefined_token,__order_index,2
polearm_n_u1_r_65a,undefined_token,__order_index,2
sword_n_m_starweapon_65b_special02,undefined_token,__order_index,2
npc_orb_n_r_01,undefined_token,__order_index,2
sword_n_m_starweapon_65b_special03,undefined_token,__order_index,2
npc_orb_n_r_02,undefined_token,__order_index,2
keyblade_v_m2_q_65a,undefined_token,__order_index,2
npc_gun_lovelyhero_changeskin_01a,undefined_token,__order_index,2
2hsword_n_r1_a_32a,undefined_token,__order_index,2
book_d_n_u1_cc_65a,undefined_token,__order_index,2
npc_orb_n_r_03,undefined_token,__order_index,2
mace_d_n_c1_58a,undefined_token,__order_index,2
harp_n_l1_p_30a,undefined_token,__order_index,2
2hsword_n_r1_a_32b,undefined_token,__order_index,2
npc_orb_n_r_04,undefined_token,__order_index,2
2hsword_n_r1_a_32c,undefined_token,__order_index,2
npc_orb_n_r_05,undefined_token,__order_index,2
test_charge_dagger_a_e2_65c,undefined_token,__order_index,2
polearm_n_l1_g_50a,undefined_token,__order_index,2
npc_orb_n_r_06,undefined_token,__order_index,2
keyblade_a_m2_65a_hi,undefined_token,__order_index,2
bow_n_l0_c_41a,undefined_token,__order_index,2
2hsword_d_n_u1_cc_65a,undefined_token,__order_index,2
npc_orb_n_r_07,undefined_token,__order_index,2
drakangreen_claw_r_01,undefined_token,__order_index,2
mace_d_n_l1_q_26a,undefined_token,__order_index,2
cannon_n_l1_n_63a,undefined_token,__order_index,2
cannon_n_u1_57a,undefined_token,__order_index,2
polearm_n_l0_c_31a,undefined_token,__order_index,2
2hsword_d_n_u1_p_50a,undefined_token,__order_index,2
npc_orb_n_r_08,undefined_token,__order_index,2
dagger_n_l1_nc_26a,undefined_token,__order_index,2
cannon_n_u1_57b,undefined_token,__order_index,2
npc_orb_n_r_09,undefined_token,__order_index,2
npc_sword_GabSub01a_01,undefined_token,__order_index,2
orb_N_E_p_65a_down,undefined_token,__order_index,2
cannon_n_c2_12a,undefined_token,__order_index,2
sword_n_r1_p_58a,undefined_token,__order_index,2
